Order Date,Product Name,Revenue Stream,Unit Price,Quantity
2024-09-11,Managed Service 2,Managed Service,92.76,2
2024-09-11,License 6,License,55.21,3
2024-09-11,Product 8,Product,40.13,4
2024-09-11,License 7,License,37.03,3
2024-09-12,Product 11,Product,50.22,2
2024-09-13,License 1,License,37.74,3
2024-09-13,Managed Service 2,Managed Service,97.86,1
2024-09-13,Product 12,Product,60.51,4
2024-09-13,License 4,License,42.29,3
2024-09-13,Product 3,Product,43.27,4
2024-09-14,License 2,License,64.7,1
2024-09-14,Product 5,Product,47.79,2
2024-09-14,License 3,License,83.18,2
2024-09-14,Product 3,Product,45.71,3
2024-09-14,License 5,License,31.45,2
2024-09-15,License 9,License,32.37,4
2024-09-16,Product 10,Product,22.06,3
2024-09-16,Product 1,Product,16.18,1
2024-09-16,Product 12,Product,93.75,2
2024-09-17,Product 8,Product,63.1,1
2024-09-17,License 9,License,24.57,3
2024-09-17,Product 12,Product,45.7,1
2024-09-17,License 3,License,99.51,1
2024-09-18,Product 12,Product,81.58,1
2024-09-18,Product 10,Product,65.59,2
2024-09-18,License 1,License,9.14,2
2024-09-19,License 5,License,96.75,3
2024-09-19,License 6,License,81.02,1
2024-09-20,License 5,License,19.51,1
2024-09-21,Product 4,Product,38.06,2
2024-09-21,License 6,License,38.32,1
2024-09-21,License 5,License,52.74,1
2024-09-21,License 8,License,59.08,1
2024-09-21,License 9,License,4.13,1
2024-09-22,Product 11,Product,88.61,1
2024-09-22,Product 3,Product,22.3,4
2024-09-22,Product 4,Product,98.61,1
2024-09-23,Product 5,Product,35.99,2
2024-09-23,License 5,License,69.55,3
2024-09-24,Product 4,Product,58.67,3
2024-09-24,Product 2,Product,2.59,2
2024-09-25,Product 5,Product,59.26,3
2024-09-25,Product 12,Product,4.86,3
2024-09-25,License 5,License,34.65,1
2024-09-25,Product 12,Product,1.29,1
2024-09-26,Product 4,Product,92.05,3
2024-09-26,Managed Service 1,Managed Service,3.03,3
2024-09-26,License 5,License,78.39,4
2024-09-26,License 3,License,91.29,4
2024-09-26,License 7,License,80.12,3
2024-09-27,Managed Service 1,Managed Service,19.37,2
2024-09-27,License 2,License,76.82,3
2024-09-28,Managed Service 2,Managed Service,77.47,3
2024-09-28,License 8,License,12.19,4
2024-09-28,Product 5,Product,73.32,4
2024-09-28,License 3,License,32.76,1
2024-09-29,Product 4,Product,26.12,2
2024-09-29,Product 11,Product,57.01,1
2024-09-29,License 7,License,26.87,3
2024-09-29,License 8,License,97.68,4
2024-09-29,License 6,License,66.07,1
2024-09-30,License 9,License,27.08,4
2024-09-30,Managed Service 3,Managed Service,65.11,2
2024-10-01,Product 12,Product,18.06,3
2024-10-02,License 9,License,38.5,2
2024-10-02,Product 8,Product,56.52,4
2024-10-02,Product 7,Product,37.6,3
2024-10-03,Product 4,Product,92.41,3
2024-10-03,License 7,License,47.81,1
2024-10-03,Managed Service 1,Managed Service,59.55,3
2024-10-04,Product 6,Product,79.26,1
2024-10-04,License 4,License,93.52,3
2024-10-04,Product 7,Product,96.78,1
2024-10-04,License 6,License,16.4,4
2024-10-05,License 6,License,8.87,2
2024-10-05,License 6,License,16.26,3
2024-10-05,License 5,License,98.49,2
2024-10-05,License 9,License,70.96,2
2024-10-05,Product 7,Product,52.9,4
2024-10-06,License 8,License,60.86,4
2024-10-06,Managed Service 3,Managed Service,18.64,2
2024-10-06,Product 12,Product,66.7,3
2024-10-06,Product 4,Product,39.96,1
2024-10-07,Product 6,Product,26.95,4
2024-10-07,Product 11,Product,89.45,3
2024-10-08,License 7,License,82.58,4
2024-10-08,Managed Service 1,Managed Service,33.94,4
2024-10-08,Product 10,Product,88.07,1
2024-10-09,Product 8,Product,1.22,2
2024-10-10,Product 1,Product,28.9,2
2024-10-10,License 8,License,23.16,1
2024-10-10,Product 11,Product,54.41,3
2024-10-10,License 7,License,65.95,4
2024-10-11,Product 12,Product,29.1,1
2024-10-11,License 4,License,99.38,2
2024-10-11,Product 6,Product,32.67,1
2024-10-12,License 8,License,92.74,1
2024-10-12,Managed Service 3,Managed Service,60.23,3
2024-10-13,Product 4,Product,78.94,4
2024-10-13,License 4,License,47.83,2
2024-10-14,Product 8,Product,55.0,2
2024-10-14,Product 3,Product,3.64,3
2024-10-14,License 3,License,9.0,3
2024-10-14,Product 1,Product,35.74,2
2024-10-14,License 1,License,33.23,3
2024-10-15,Product 12,Product,19.23,4
2024-10-15,License 6,License,13.06,4
2024-10-16,Product 10,Product,44.48,3
2024-10-16,Product 4,Product,10.4,4
2024-10-16,Product 4,Product,84.15,3
2024-10-17,License 3,License,48.25,1
2024-10-17,License 4,License,88.14,1
2024-10-17,Product 3,Product,55.57,2
2024-10-17,License 7,License,54.1,2
2024-10-17,Product 7,Product,77.57,3
2024-10-18,Product 1,Product,87.26,4
2024-10-18,Product 6,Product,77.04,4
2024-10-18,Product 5,Product,47.07,3
2024-10-18,Product 9,Product,61.14,4
2024-10-18,Product 2,Product,0.68,2
2024-10-19,Product 5,Product,29.53,2
2024-10-20,Managed Service 1,Managed Service,58.67,4
2024-10-21,Managed Service 3,Managed Service,39.53,2
2024-10-21,Managed Service 3,Managed Service,97.09,2
2024-10-21,Managed Service 3,Managed Service,30.54,1
2024-10-21,Managed Service 1,Managed Service,73.04,1
2024-10-21,Product 6,Product,35.46,2
2024-10-22,License 5,License,80.32,2
2024-10-22,License 8,License,96.05,2
2024-10-22,Product 4,Product,30.15,2
2024-10-22,License 9,License,83.74,2
2024-10-23,Managed Service 1,Managed Service,36.06,3
2024-10-23,Product 7,Product,97.96,2
2024-10-24,Product 10,Product,49.78,4
2024-10-25,License 6,License,53.79,3
2024-10-25,Product 3,Product,10.6,1
2024-10-25,License 6,License,69.7,1
2024-10-25,Product 7,Product,93.39,1
2024-10-25,Product 3,Product,86.27,3
2024-10-26,Product 11,Product,43.95,1
2024-10-26,License 3,License,71.77,2
2024-10-26,Managed Service 3,Managed Service,30.34,2
2024-10-26,Product 6,Product,25.45,3
2024-10-27,Product 8,Product,81.82,2
2024-10-27,Product 4,Product,33.06,2
2024-10-27,License 2,License,13.61,2
2024-10-27,License 5,License,96.77,3
2024-10-27,Product 11,Product,33.03,1
2024-10-28,License 1,License,61.33,1
2024-10-28,Product 11,Product,18.77,2
2024-10-29,Product 3,Product,38.24,4
2024-10-29,License 5,License,75.75,1
2024-10-29,License 5,License,84.32,2
2024-10-30,License 1,License,21.27,1
2024-10-31,License 6,License,99.17,3
2024-10-31,Product 5,Product,26.34,2
2024-11-01,Managed Service 1,Managed Service,88.95,2
2024-11-01,Managed Service 2,Managed Service,64.85,3
2024-11-01,Product 1,Product,82.18,3
2024-11-01,License 3,License,99.06,2
2024-11-02,Product 5,Product,23.69,4
2024-11-02,Managed Service 2,Managed Service,6.56,4
2024-11-02,Product 1,Product,60.8,3
2024-11-03,Product 3,Product,28.41,4
2024-11-03,License 4,License,36.72,3
2024-11-03,Managed Service 1,Managed Service,30.93,1
2024-11-04,Product 3,Product,11.32,2
2024-11-04,License 8,License,47.43,1
2024-11-04,Product 11,Product,67.24,1
2024-11-04,Product 7,Product,43.69,4
2024-11-04,License 5,License,4.11,1
2024-11-05,Product 9,Product,4.69,4
2024-11-05,License 9,License,70.82,2
2024-11-05,Managed Service 3,Managed Service,96.05,4
2024-11-05,License 9,License,64.88,2
2024-11-06,Product 1,Product,57.87,2
2024-11-06,Product 8,Product,27.93,2
2024-11-06,Product 8,Product,75.32,3
2024-11-06,Product 8,Product,15.06,4
2024-11-06,Product 11,Product,39.23,1
2024-11-07,Managed Service 1,Managed Service,60.24,4
2024-11-07,Product 4,Product,10.43,3
2024-11-07,Product 6,Product,15.26,3
2024-11-07,Managed Service 3,Managed Service,16.64,1
2024-11-08,Product 9,Product,85.22,1
2024-11-08,License 3,License,44.34,1
2024-11-08,Product 8,Product,22.78,1
2024-11-08,License 4,License,90.03,2
2024-11-09,Product 11,Product,19.65,3
2024-11-09,Managed Service 3,Managed Service,96.86,4
2024-11-09,Product 2,Product,38.96,2
2024-11-09,Product 7,Product,76.41,3
2024-11-09,License 4,License,49.04,1
2024-11-10,License 9,License,78.96,4
2024-11-11,Product 6,Product,16.3,4
2024-11-12,License 2,License,8.88,4
2024-11-12,Managed Service 3,Managed Service,28.07,4
2024-11-13,License 2,License,30.37,3
2024-11-13,Product 6,Product,22.79,4
2024-11-13,Managed Service 2,Managed Service,67.68,3
2024-11-14,License 5,License,7.27,2
2024-11-14,License 6,License,77.9,3
2024-11-14,License 2,License,0.59,2
2024-11-14,Product 10,Product,86.47,1
2024-11-15,License 7,License,60.41,4
2024-11-15,Product 9,Product,8.35,3
2024-11-16,Product 10,Product,60.46,3
2024-11-16,Managed Service 2,Managed Service,61.23,4
2024-11-16,License 3,License,7.24,3
2024-11-16,Product 7,Product,84.95,4
2024-11-17,Product 6,Product,24.86,4
2024-11-17,Managed Service 2,Managed Service,9.41,1
2024-11-17,License 5,License,17.7,4
2024-11-18,Product 10,Product,52.71,4
2024-11-18,Product 6,Product,66.19,3
2024-11-18,Product 12,Product,1.17,4
2024-11-18,Product 1,Product,10.69,4
2024-11-19,Product 5,Product,92.87,1
2024-11-20,Product 5,Product,74.67,1
2024-11-21,License 5,License,20.06,1
2024-11-22,Product 7,Product,20.66,2
2024-11-22,Product 7,Product,23.75,1
2024-11-22,License 1,License,36.14,3
2024-11-22,Product 4,Product,79.82,3
2024-11-23,Managed Service 3,Managed Service,75.2,4
2024-11-23,Product 4,Product,26.45,4
2024-11-23,Product 8,Product,64.67,1
2024-11-23,License 1,License,79.95,3
2024-11-24,Product 8,Product,30.82,1
2024-11-24,Product 4,Product,42.94,1
2024-11-24,Product 9,Product,99.43,4
2024-11-25,Product 11,Product,68.31,4
2024-11-26,Managed Service 3,Managed Service,38.96,3
2024-11-26,Product 12,Product,62.28,4
2024-11-27,Product 7,Product,34.25,1
2024-11-27,Managed Service 1,Managed Service,49.41,3
2024-11-27,Product 8,Product,33.15,2
2024-11-27,Managed Service 3,Managed Service,57.4,4
2024-11-28,Managed Service 3,Managed Service,69.32,1
2024-11-28,License 9,License,10.25,2
2024-11-28,License 4,License,50.15,2
2024-11-29,Product 3,Product,24.73,3
2024-11-29,Product 1,Product,87.03,4
2024-11-29,License 1,License,40.65,2
2024-11-29,Product 6,Product,24.1,3
2024-11-30,License 2,License,1.96,2
2024-11-30,Product 9,Product,1.09,1
2024-12-01,License 9,License,59.73,3
2024-12-01,Product 11,Product,42.71,1
2024-12-01,Product 8,Product,5.89,4
2024-12-01,Product 7,Product,88.55,4
2024-12-02,Managed Service 2,Managed Service,85.82,1
2024-12-02,Managed Service 3,Managed Service,89.73,4
2024-12-02,License 3,License,62.52,1
2024-12-03,Product 9,Product,55.76,3
2024-12-03,License 3,License,78.35,1
2024-12-03,License 4,License,66.93,2
2024-12-04,Product 5,Product,68.39,2
2024-12-05,License 2,License,64.81,1
2024-12-06,License 3,License,23.28,2
2024-12-06,License 5,License,65.76,2
2024-12-07,Product 7,Product,25.61,3
2024-12-08,License 6,License,86.9,2
2024-12-08,Product 12,Product,60.29,3
2024-12-08,License 6,License,3.26,4
2024-12-08,Product 11,Product,43.84,1
2024-12-08,License 7,License,5.41,1
2024-12-09,Product 6,Product,91.61,2
2024-12-09,License 3,License,53.4,2
2024-12-09,License 4,License,66.48,4
2024-12-10,License 4,License,82.34,3
2024-12-10,Product 12,Product,1.03,4
2024-12-10,Product 7,Product,59.77,2
2024-12-10,Product 8,Product,15.37,4
2024-12-10,Product 1,Product,76.75,3
2024-12-11,Product 5,Product,6.11,2
2024-12-11,Product 7,Product,54.03,1
2024-12-12,License 4,License,33.51,3
2024-12-13,License 3,License,70.77,1
2024-12-14,License 3,License,39.55,3
2024-12-14,Product 10,Product,99.42,2
2024-12-15,Product 1,Product,59.62,3
2024-12-15,License 5,License,86.89,4
2024-12-15,Managed Service 1,Managed Service,89.32,1
2024-12-16,License 6,License,83.69,3
2024-12-16,License 2,License,46.41,1
2024-12-16,Product 11,Product,67.32,1
2024-12-16,License 8,License,91.53,2
2024-12-17,Product 5,Product,13.19,4
2024-12-18,License 8,License,66.1,3
2024-12-19,Product 6,Product,74.28,2
2024-12-19,Product 8,Product,33.25,1
2024-12-19,Product 1,Product,86.52,4
2024-12-19,Product 12,Product,84.76,2
2024-12-19,License 2,License,19.28,3
2024-12-20,Product 9,Product,44.41,2
2024-12-21,Product 11,Product,59.91,4
2024-12-21,License 2,License,22.77,1
2024-12-21,License 9,License,65.3,2
2024-12-21,License 7,License,7.57,1
2024-12-22,Product 6,Product,59.68,1
2024-12-22,Product 11,Product,30.82,1
2024-12-23,License 2,License,76.64,3
2024-12-23,Managed Service 1,Managed Service,55.03,1
2024-12-23,License 5,License,93.42,1
2024-12-23,License 8,License,96.12,3
2024-12-23,License 6,License,29.26,2
2024-12-24,License 5,License,51.36,4
2024-12-24,Product 3,Product,84.13,1
2024-12-24,Managed Service 1,Managed Service,63.66,2
2024-12-25,Product 3,Product,7.69,3
2024-12-25,Product 5,Product,36.61,3
2024-12-26,Product 11,Product,3.26,4
2024-12-26,Product 10,Product,1.17,3
2024-12-26,Product 9,Product,76.68,1
2024-12-26,Managed Service 1,Managed Service,71.39,3
2024-12-27,Product 2,Product,19.26,2
2024-12-27,License 5,License,74.43,4
2024-12-28,License 9,License,7.78,4
2024-12-28,Managed Service 2,Managed Service,44.92,4
2024-12-28,Product 8,Product,52.91,1
2024-12-29,License 8,License,69.46,1
2024-12-29,License 1,License,18.35,2
2024-12-29,Product 2,Product,18.23,1
2024-12-29,License 2,License,35.92,1
2024-12-30,License 9,License,71.06,2
2024-12-30,Product 11,Product,35.87,4
2024-12-30,License 7,License,75.96,2
2024-12-30,License 1,License,59.86,4
2024-12-30,Product 7,Product,62.94,4
2024-12-31,Product 11,Product,85.38,3
2024-12-31,Product 10,Product,35.5,2
2025-01-01,Product 9,Product,21.03,3
2025-01-01,License 6,License,73.62,2
2025-01-02,License 8,License,99.93,1
2025-01-02,Product 8,Product,70.58,3
2025-01-02,License 4,License,28.87,3
2025-01-02,License 3,License,56.52,3
2025-01-02,Product 2,Product,46.17,1
2025-01-03,License 3,License,70.69,2
2025-01-03,Product 4,Product,87.74,3
2025-01-04,License 4,License,30.12,1
2025-01-05,Product 9,Product,38.37,2
2025-01-06,Product 9,Product,42.15,3
2025-01-06,Product 3,Product,7.88,1
2025-01-06,Product 6,Product,59.45,4
2025-01-06,Product 10,Product,23.6,3
2025-01-06,License 5,License,79.54,4
2025-01-07,License 9,License,69.6,2
2025-01-08,Product 12,Product,81.24,4
2025-01-08,License 6,License,90.46,4
2025-01-08,Product 1,Product,20.85,4
2025-01-08,License 5,License,60.8,2
2025-01-09,Product 9,Product,58.43,4
2025-01-09,License 5,License,12.55,1
2025-01-09,License 2,License,36.65,4
2025-01-09,License 2,License,23.27,1
2025-01-09,Product 7,Product,37.9,4
2025-01-10,Product 12,Product,61.91,4
2025-01-10,Product 5,Product,3.16,3
2025-01-10,Managed Service 1,Managed Service,37.76,4
2025-01-10,Product 3,Product,8.49,2
2025-01-10,Product 3,Product,24.61,2
2025-01-11,Product 10,Product,77.44,2
2025-01-12,License 5,License,43.53,2
2025-01-12,License 3,License,81.01,4
2025-01-12,License 1,License,0.74,4
2025-01-12,Product 12,Product,69.21,2
2025-01-13,Managed Service 1,Managed Service,18.15,2
2025-01-13,Product 10,Product,31.15,2
2025-01-13,Product 7,Product,53.33,2
2025-01-13,License 4,License,16.66,3
2025-01-13,Product 6,Product,56.95,2
2025-01-14,Product 12,Product,89.4,4
2025-01-14,Product 5,Product,49.64,4
2025-01-14,Product 8,Product,19.13,2
2025-01-14,Product 4,Product,19.96,2
2025-01-15,License 3,License,7.93,3
2025-01-15,License 9,License,61.46,4
2025-01-16,Managed Service 3,Managed Service,89.03,2
2025-01-16,License 5,License,95.8,4
2025-01-16,License 4,License,43.18,4
2025-01-16,License 6,License,0.96,3
2025-01-17,License 2,License,6.79,4
2025-01-17,Product 1,Product,1.66,3
2025-01-17,Product 11,Product,99.0,4
2025-01-17,Product 5,Product,68.82,2
2025-01-18,License 4,License,54.07,1
2025-01-18,Product 11,Product,61.47,1
2025-01-18,Product 10,Product,27.13,4
2025-01-19,License 8,License,48.14,1
2025-01-20,License 4,License,67.6,3
2025-01-20,License 2,License,29.24,1
2025-01-20,Product 8,Product,10.68,4
2025-01-20,Product 12,Product,53.85,4
2025-01-20,License 1,License,12.71,1
2025-01-21,License 2,License,13.7,3
2025-01-21,Product 10,Product,48.51,4
2025-01-21,License 8,License,33.74,1
2025-01-21,Product 3,Product,23.3,3
2025-01-21,Product 11,Product,66.17,1
2025-01-22,Product 6,Product,23.38,4
2025-01-23,Product 4,Product,74.24,1
2025-01-24,Product 12,Product,52.91,2
2025-01-24,Product 3,Product,16.41,4
2025-01-24,Product 5,Product,62.04,1
2025-01-24,Managed Service 2,Managed Service,16.27,1
2025-01-24,Product 4,Product,64.53,2
2025-01-25,License 9,License,49.53,2
2025-01-25,Managed Service 1,Managed Service,4.58,3
2025-01-25,Product 8,Product,14.95,1
2025-01-26,Product 9,Product,29.82,3
2025-01-27,Product 11,Product,25.73,2
2025-01-27,License 8,License,80.15,3
2025-01-28,Product 4,Product,44.52,1
2025-01-28,License 4,License,62.97,4
2025-01-28,License 2,License,63.22,1
2025-01-28,Product 2,Product,2.64,2
2025-01-29,License 6,License,77.41,4
2025-01-29,Product 1,Product,96.95,1
2025-01-30,License 6,License,98.01,1
2025-01-30,License 1,License,17.08,3
2025-01-30,License 5,License,59.17,4
2025-01-30,Product 4,Product,17.84,1
2025-01-31,Managed Service 2,Managed Service,58.87,2
2025-01-31,License 9,License,40.03,3
2025-01-31,Product 1,Product,10.61,3
2025-02-01,License 3,License,91.15,4
2025-02-01,License 8,License,20.08,1
2025-02-01,Product 1,Product,56.39,1
2025-02-01,License 1,License,60.62,3
2025-02-02,License 4,License,70.05,2
2025-02-02,License 2,License,25.41,4
2025-02-02,Product 12,Product,71.44,3
2025-02-03,Product 2,Product,87.93,2
2025-02-03,Product 10,Product,62.74,3
2025-02-03,License 2,License,35.49,3
2025-02-03,Product 1,Product,21.2,1
2025-02-04,Product 10,Product,89.01,3
2025-02-04,Product 11,Product,85.57,2
2025-02-05,Product 3,Product,14.74,2
2025-02-05,Product 3,Product,56.06,4
2025-02-05,License 5,License,79.04,1
2025-02-05,Product 9,Product,94.45,3
2025-02-06,License 4,License,31.72,1
2025-02-06,Product 5,Product,82.01,3
2025-02-06,Managed Service 3,Managed Service,50.37,2
2025-02-06,License 5,License,46.79,1
2025-02-07,License 9,License,17.01,4
2025-02-07,Product 1,Product,2.68,3
2025-02-07,License 9,License,61.54,1
2025-02-07,License 9,License,66.0,4
2025-02-07,Managed Service 3,Managed Service,4.42,1
2025-02-08,Product 4,Product,21.46,1
2025-02-08,Managed Service 3,Managed Service,75.15,3
2025-02-08,Managed Service 1,Managed Service,26.6,2
2025-02-08,License 8,License,99.44,3
2025-02-08,Product 8,Product,86.93,1
2025-02-09,Product 6,Product,20.25,3
2025-02-09,License 7,License,86.51,3
2025-02-09,Product 9,Product,92.13,3
2025-02-09,Product 9,Product,35.82,4
2025-02-09,License 1,License,4.03,1
2025-02-10,Product 7,Product,41.34,3
2025-02-11,Managed Service 1,Managed Service,73.54,3
2025-02-12,License 5,License,93.4,1
2025-02-12,License 3,License,12.55,1
2025-02-12,Product 6,Product,72.17,3
2025-02-13,License 4,License,62.45,1
2025-02-13,Product 10,Product,39.47,4
2025-02-13,Managed Service 2,Managed Service,38.98,4
2025-02-13,Managed Service 2,Managed Service,30.96,2
2025-02-14,License 1,License,56.39,4
2025-02-14,License 6,License,77.36,2
2025-02-14,License 7,License,63.95,4
2025-02-15,License 1,License,10.33,4
2025-02-15,License 5,License,79.35,3
2025-02-15,Managed Service 2,Managed Service,95.67,4
2025-02-15,Product 4,Product,26.22,1
2025-02-15,Product 1,Product,30.81,4
2025-02-16,License 4,License,21.31,1
2025-02-17,Product 11,Product,62.65,3
2025-02-17,Product 1,Product,51.99,3
2025-02-17,License 5,License,53.6,4
2025-02-18,Product 2,Product,92.66,4
2025-02-18,Product 3,Product,77.35,1
2025-02-18,Product 8,Product,17.29,4
2025-02-18,Product 4,Product,73.76,3
2025-02-18,Product 12,Product,54.44,4
2025-02-19,License 6,License,21.97,2
